id,author_id,created_at,retweet_count,like_count,location,author_follower_count,text,topic,sentiment
1460370818605608965,276172256,Mon Nov 15 22:15:10 +0000 2021,0,2,"Lacombe, Alberta",479,"Another weekday and another covid exposure letter from the schools.  I'm not kidding; It's almost daily.  Good thing covid doesn't spread in schools, right @AdrianaLaGrange, @CMOH_Alberta and @jkenney?  Are you still holding fast to that story?",A,negative
1460370787312050191,24735707,Mon Nov 15 22:15:02 +0000 2021,0,0,"Edmonton, Alberta",30344,Alberta now requires vaccine record with QR code for its passport program,V,neutral
1460370750796304389,26435146,Mon Nov 15 22:14:54 +0000 2021,0,1,"Edmonton, Canada",36,@ellie3737 @JustinTrudeau Do your research on this poison and decide after. Vaccine has killed thousands and many more sick with lifetime illness',V,positive
1460370510240358400,91712111,Mon Nov 15 22:13:56 +0000 2021,0,0,Calgary AB,2780,"@Al_Mc72 @marcus_t_ward I’m sooo lucky through obsessive N95 wearing, hiding (our Fed gov paid us $ to) &amp; being scared &amp; neurotically careful because we’ve had the worst provincial gov in Canadian history thru Covid (@Alberta_UCP)(our premier handled it like tRump) I haven’t caught it.",P,negative
1460370418603225088,1019804744460582912,Mon Nov 15 22:13:34 +0000 2021,0,2,"Edmonton, Alberta",337,"@COVIDUpdate2020 In their defence, sending alberta residents an alert that COVID was an “emergency” at wave….. 3?4? Was pretty dumb",P,negative
1460370326756331525,40824514,Mon Nov 15 22:13:12 +0000 2021,0,1,Calgary,817,"@npparikh @dick_nixon Trump had a ""good economy"", until COVID",P,neutral
1460369829534199809,3236156194,Mon Nov 15 22:11:14 +0000 2021,1,7,Edmonton,717,"@jbrough @KevinCTV They didn't plan on vaccine passports until, oh shit, I guess we need vaccine passports after all.  They didn't plan on acquiescing to $10 per day childcare until, oh shit, do we want to in '23 or not?  There are good people in government trying to give good advice, but...",P,negative
1460369738756808706,960592260,Mon Nov 15 22:10:52 +0000 2021,0,0,calgary,129,@invest2the @Highgra91300700 No. I critically think and so my own research. The vaccine is to prevent severe outcomes. And should be taken by anyone who wants it.,V,neutral
1460369343905153037,2303465318,Mon Nov 15 22:09:18 +0000 2021,0,1,"Port Perry, Ont. Canada",23,@ekkiet So you agree to not preach the gospel to people if you feel they are unsafe over a virus that is 99% recoverable. Are you checking for Hepatitis. It can stay viable in dried blood for up to 6 weeks? Do you also have a metal detector as you enter. Guns can kill more than covid.,U,neutral
1460368965654528000,63801181,Mon Nov 15 22:07:48 +0000 2021,0,15,Malta,11,@Bobby1897 @SamanthaTaghoy @calvinrobinson @LBC @IainDale Why did you feel the need to share your vaccination status ?  You can have an opinion regardless of whether or not you have received a double jab,U,neutral
1460368513420386317,16385645,Mon Nov 15 22:06:00 +0000 2021,1,2,"US, UK, Canada",40725,"A high dose of the purified form of eicosapentaenoic acid, icosapent ethyl, failed to significantly reduce hospitalizations or death in patients infected with COVID-19 in the PREPARE-IT 2 study. #AHA21",C,neutral
1460367347596742658,1338249229773377536,Mon Nov 15 22:01:22 +0000 2021,0,1,"Edmonton, Alberta",248,"@johncslaughter It is bull-it we're receiving about this virus! I am not getting this so called vaccine until i get taken to jail, and even then, maybe",V,negative
1460367281855336460,15769858,Mon Nov 15 22:01:06 +0000 2021,6,7,"Edmonton, Alberta, Canada",182496,"Keith Gerein: Shelter crisis in Edmonton deserves better than slapdash, last-minute response   The number of Edmontonians experiencing homelessness has exploded during the COVID era  #yeg",P,negative
1460367280165081096,25287690,Mon Nov 15 22:01:06 +0000 2021,3,8,"Maritime Provinces, Canada",165816,"Nova Scotia is reporting three more COVID-19-related deaths, including two that are connected to a long-term care facility at the centre of an ongoing outbreak.",C,neutral
1460367236712046597,193333889,Mon Nov 15 22:00:56 +0000 2021,0,1,"Calgary, AB, Canada",3058,"UPDATE &gt;&gt; The only COVID-19 immunization records that will be accepted at the Oval are ones with a QR code.  Vaccine records issued by other provinces and territories will also be accepted, as well as the ArriveCan app for international travellers.",V,neutral
1460366291957551106,26435146,Mon Nov 15 21:57:10 +0000 2021,0,0,"Edmonton, Canada",36,@OmarAlghabra How about fighting it against big business who actually do the most pollution and China who's pollution has gone up quite a bit. How about stop spraying cleaners to kill Covid. Spraying these chemicals are creating more pollution in both air and water.,U,neutral
1460366286370709507,613802332,Mon Nov 15 21:57:09 +0000 2021,1,1,"Calgary, Alberta",2678,"Ummm, it just means the vaccine is working and there must have been an unvaccinated person licking the doorknobs at the hockey arena. I sure hope the 3rd shot will finally protect these young men from those filthy unvaxxed.",V,neutral
1460365439490396161,1041839265779466241,Mon Nov 15 21:53:47 +0000 2021,0,0,"Saskatoon, Saskatchewan",110,@adrianmacnair @BumfOnline How is someone declining a leaky vaccine with non-sterilizing immunity putting anyone at risk?,U,neutral
1460364512138252289,182968639,Mon Nov 15 21:50:06 +0000 2021,0,5,Downtown Canada,2289,Also RIP to the Granddad who died of Covid last year 🥲,A,negative
1460364498250969093,18982486,Mon Nov 15 21:50:03 +0000 2021,1,0,Calgary,84049,The NHL has postponed the Ottawa Senators’ next three games this season due to an ongoing COVID-19 outbreak amongst the team.,T,neutral
1460364039821930505,20338839,Mon Nov 15 21:48:14 +0000 2021,0,1,Almost Canada,4198,"@DannyVer4 It was ok. My students were awesome, but I feel so sick from my Moderna booster and I’m headed to my night job. How was your day?",A,neutral
1460363461519556612,50547284,Mon Nov 15 21:45:56 +0000 2021,31,170,"Calgary, Alberta",14349,Vaccines don't have an impact on sperm.  But you wouldn't know that if you believed the eugenics-propaganda that is regularly shared on social media by alternative medicine gurus who are married to anti-vaccine ideology.,V,positive
1460363450681417728,214074911,Mon Nov 15 21:45:53 +0000 2021,0,1,"Calgary, AB",341,Why you cannot trust US Covid data,U,neutral
1460363426710974465,1167237489796341760,Mon Nov 15 21:45:47 +0000 2021,1,2,Treaty 7 territory,204,"Knowing that many parents have increase in stress and substance use during #Covid_19 and that many children have lost a parent to a toxic drug supply, the conversation about the impact of #stigma on children is more important then ever. 👇🏼👇🏼 @STARLINGS_CA",C,negative
1460363392670072833,1379564735079706627,Mon Nov 15 21:45:39 +0000 2021,2,7,"Calgary, AB",1359,When the item returns I’ll be looking for path forward that holds these two priorities in balance. #yyccc #Covid_19,U,neutral
1460363389566271488,1379564735079706627,Mon Nov 15 21:45:38 +0000 2021,2,11,"Calgary, AB",1359,Re: Covid Mask Mandate debate at Combined Meeting of Council. The City does need to be able to respond to the local health situation if/when numbers spike and is why I voted for the amendment by Cllr. Wong.,P,neutral
1460363231202054146,24860778,Mon Nov 15 21:45:01 +0000 2021,0,0,Beyond the wall,153,@ljamie6 @BarmakGirl @NYCHealthCommr  says similar.  Hosp rate of vaxed seems consistently low.  Infection rate rises among vaxed w waning. Maybe booster reduces that.,V,positive
1460362717588430856,411912180,Mon Nov 15 21:42:58 +0000 2021,0,0,Calgary,68,@albertaNDP @RachelNotley @MLAIrfanSabir Remarkable stupidity. By what measure does he deem what is failed or not? I agree that opening this summer and dragging on vaccine passports was the wrong decision but is there a statistical measure by which he failed and if so what is it? What is the correct political choice?,V,positive
1460362378080448512,101193997,Mon Nov 15 21:41:37 +0000 2021,0,0,"Calgary, AB",3098,"Definition of anti-vaxxer: a person who opposes the use of vaccines OR regulations mandating vaccination.  Personally, am strongly opposed to mandatory vaccines, or whatever the new mRNA gene therapies are called.  And don't care what you do...but dislike your narrow-minded view",V,negative
1460362051935633408,1311742206,Mon Nov 15 21:40:20 +0000 2021,0,0,"Calgary, Alberta",133,@TannerCornell5 @VanessaCariddi @angieyanda @WikiDocJames How many unvaccinated people are there who contracted COVID yet were not hospitalized?,A,neutral
1460361382835093508,1077564920,Mon Nov 15 21:37:40 +0000 2021,0,1,Calgary Alberta,40,"Fauci warns the vaccinated of waning immunity, declares COVID booster shots 'an absolute essential part of the program'  via @RebelNewsOnline WHY is this man not in prison for lying to congress? @RandPaul @GovRonDeSantis @SenTedCruz",P,negative
1460361278619373568,2353474117,Mon Nov 15 21:37:15 +0000 2021,1,2,"Warman, Saskatchewan",2131,"Prairie Spirit's new administrative procedure AP-520 - Vaccination for Employees, Trustees, and Other Individuals comes into effect on Tuesday, November 16.   Details in the Director's letter to @prairiespiritsd families:",V,positive
1460361148973391877,2364181634,Mon Nov 15 21:36:44 +0000 2021,0,6,East Anglia,18886,@peter_sarris Oh god is this like a historiographical version of Covid denialism,U,neutral
1460360831393280006,2452076066,Mon Nov 15 21:35:29 +0000 2021,0,1,,105,@ctvsaskatoon  And yet they told us the vaccines were perfectly safe.  🙄.  And now the Ottawa senators have had to postpone 3 games (for now) because of a covid outbreak.  In an entirely vaxxed team.,V,negative
1460360503885242368,134198093,Mon Nov 15 21:34:10 +0000 2021,14,59,"Saskatchewan, Canada",28886,"Our staff are working very hard to provide you w/ health service/care. Once again we ask you to be kind, polite, patient AND respectful when in a: 🏥 SHA facility or home 💉  vaccine clinic 🧑 testing centre  Or when speaking to someone by phone, by email or through social media.",U,neutral
1460360404073209857,1219013331467427841,Mon Nov 15 21:33:47 +0000 2021,0,9,Calgary,429,"@KathyKucemba @BBeavan @WestJet And what we really must do is submit to the all knowing government! As the politicians say ""covid has created a political opportunity""! If you are not aware that opportunity is the Great Reset, you will own nothing and be happy!",P,negative
1460360081866780672,3249559783,Mon Nov 15 21:32:30 +0000 2021,0,0,"Edmonton, Alberta",626,"I've decided on my set list for Friday night's gig with Rob and Spencer. Here's one song that will be on the list. Hope to see you there - Blue Chair Café, 7 - 9.30 p.m. $15 cover. Proof of full vaccination required. For reservations call 780-989-2861.",U,neutral
1460359849653325826,1283499774,Mon Nov 15 21:31:34 +0000 2021,1,1,Edmonton Alberta,1316,🔥PONOKA ALBERTA!🔥 • RCW finally returns to Ponoka on Saturday November 20th! • Tickets available now at  by etransfering rcwtickets@yahoo.com or at the legion office. • Proof of vaccination or a negative COVID test is required  •,U,neutral
1460359513324797953,138099943,Mon Nov 15 21:30:14 +0000 2021,0,1,"Saskatoon, SK",46438,Monday marks the deadline for City of Saskatoon employees to submit their proof of COVID-19 vaccination.,V,positive
1460359247254884355,1219013331467427841,Mon Nov 15 21:29:11 +0000 2021,0,23,Calgary,429,"@BBeavan @WestJet Since we now know the vaccinated can still get covid and transmit covid, does it really make any difference?",V,negative
1460359164601909251,22020109,Mon Nov 15 21:28:51 +0000 2021,1,3,"Calgary, Alberta",8966,"Will be tuned out for a while catching up on other stuff.   Reminder: COVID face coverings update and later tonight (maybe tomorrow), climate declaration. #yyc #yyccc #calgary",U,neutral
1460358923068731397,22020109,Mon Nov 15 21:27:54 +0000 2021,0,0,"Calgary, Alberta",8966,They've tabled that item (as amended) and it will come back with appropriate language on the COVID face coverings bylaw.   After the pm break (4 p.m.-ish).   Now on to public hearing and 20+ items. #yyc #yyccc #calgary,U,neutral
1460358828562604033,353365146,Mon Nov 15 21:27:31 +0000 2021,2,11,"Calgary, Alberta",3409,"@LeylaDAsadi Agreed, Dr Asadi. • 3rd lowest % of age 12+ fully vaccinated • haven't even caught up to August inventory • generously assuming 15K/day for 1st, 2nd, 3rd doses combined • still takes over 76 days to use up doses already in storage (~ 30 Jan 2022)",V,neutral
1460358746467549186,236991616,Mon Nov 15 21:27:11 +0000 2021,0,1,Calgary,261,@zainvelji Telus 5G working great in Dalhousie #yyc. Or it could be my third COVID dose.,U,neutral
1460358075836080133,129758267,Mon Nov 15 21:24:32 +0000 2021,0,0,YYC,312,"@treegrounds @Kim47874099 @gccarra @InglewoodYYC Semantics. You’re paying for the vaccine with your taxes, it costs you $0 extra to get the vaccine. Hence, free. Do you know how Canadian healthcare works?  Just say what you really think “y’all can’t make me take the 5G syrup, Bill Gates ain’t gonna put his robots in me!”",V,positive
1460357600730484736,228477243,Mon Nov 15 21:22:38 +0000 2021,0,2,Edmonton,2858,"@atypicalalbertn The arguments I’ve been seeing the sports fans raise in many circles is the vaccine passport is the key barrier. My point was it isn’t. There are many other factors as you laid out here but it’s not the passport alone, or for that matter the most important one.",V,positive
1460357533764227082,1126279695400566790,Mon Nov 15 21:22:22 +0000 2021,0,0,"Saskatchewan, Canada",341,The vaxes vary in effectiveness.  Something like 70-80% effectiveness I believe.  So they don't guarantee you won't get Covid.,V,neutral
1460357119597690880,1349204554785591296,Mon Nov 15 21:20:44 +0000 2021,0,1,"Edmonton, Alberta,Canada🇨🇦",716,@OrcaBC101 I still think we should cap how many planes and rockets destroy our skies and  proved the temp lowered when we stopped flights in beginning of covid,U,neutral
1460356920682827778,872907694788812800,Mon Nov 15 21:19:56 +0000 2021,0,3,"Edmonton, AB",2951,"I'm still not yet used to the fact that, no, Covidence has strictly nothing to do with Covid.",U,neutral
1460356083063541764,1183158347266064384,Mon Nov 15 21:16:36 +0000 2021,8,33,"Calgary, Alberta",8016,Hundreds of Edmonton city workers demand a stop to forced vaccination  #Yeg #Yegcc #Sohi #MandatoryVaccinations #abpoli #COVIDAB,V,negative
1460355775621046279,626200532,Mon Nov 15 21:15:23 +0000 2021,0,8,"West Coast, Canada",211,@Khelsilem @sailorrooscout for everything to do with vaccine efficacy.,U,neutral
1460355337337200642,880464532795043841,Mon Nov 15 21:13:39 +0000 2021,0,0,"Edmonton, AB",102,Great article from @ctvedmonton on the importance of medical-grade face masks and proper fit to protect from COVID-19:  Order the same masks trusted by hospitals across Canada from our online store at,U,neutral
1460355169925881859,217821689,Mon Nov 15 21:12:59 +0000 2021,0,0,Calgary,521,@HrdlickaJulie @jkenney @rebeccakschulz @JustinTrudeau This puts money directly into the economy and allows (for many) women re-entry back into the workforce after the past two year’s decimating COVID impact. What a win for Alberta. What a win for women!,P,positive
1460355051319267330,2324292356,Mon Nov 15 21:12:30 +0000 2021,0,3,Fort McMurray AB,201,@xBaesick @icemyeyes @PR_NHL @adater @Senators Because their smooth brains don't know the the difference between a vaccine and a cure.,V,neutral
1460354426376531978,238205888,Mon Nov 15 21:10:01 +0000 2021,2,2,"Kingston, ONT Canada",4603,#queensu expert @skepticalIDdoc @QueensuDOM talks to @globalnews about the risks of Canada delaying the COVID-19 vaccine booster shots for too long.,V,positive
1460353632948441088,1252277325464514571,Mon Nov 15 21:06:52 +0000 2021,3,1,"Saskatoon, SK",516,Health messaging is tough—especially about high salience topics like the pandemic!  This group is looking at public health messaging during COVID-19.  Survey is here:,U,neutral
1460353438303145988,428462430,Mon Nov 15 21:06:06 +0000 2021,11,40,"Regina, Saskatchewan",1170,"@alexboutilier @denisebatters It wasn't the leader that lost the election. It was the Conservative Party trying to have it both ways by running on a Conservative Platform of loosening gun laws, denying climate change and not pushing vaccine mandates to having to walk back on those things during the campaign.",P,neutral
1460353431286140935,1451598702154379265,Mon Nov 15 21:06:04 +0000 2021,0,0,"Edmonton, Alberta, Canada",31,"Hey US Ambulance chaser.  Here's a lucrative deal.  With the work that the covid committee did for you, it's time to start a class action suit on Trump.  With a min. of 400k affected families including 140k orphans, that's a client list.  #Covid_19",U,neutral
1460353301170376704,1309898596964130817,Mon Nov 15 21:05:33 +0000 2021,1,14,"Edmonton, AB",99,"Massive congrats to Erin Balcom (PGY-3) @Erinneuron on her review of neurological illness in the context of #Covid_19, “Acute and chronic neurological disorders in COVID-19: potential mechanisms of disease” getting published in Brain!",U,neutral
1460353257159725057,1000965863774699520,Mon Nov 15 21:05:23 +0000 2021,1,1,"Edmonton, Alberta",257,"Changes to kids. As a political leanings, what is agreement on the time of vaccine protection of the shutdowns of the fully vaccinated countries that #yeg #yegcc",U,neutral
1460353096819818499,152004319,Mon Nov 15 21:04:44 +0000 2021,0,0,Lethbridge,17842,wants to hear from Canadians who were recently diagnosed with a more advanced stage of an illness that will greatly impact their life or life expectancy because of COVID-19 delays.,C,neutral
1460352796117676032,482206638,Mon Nov 15 21:03:33 +0000 2021,0,1,Devon,28434,Coronavirus infection rates have gone up in two parts of Devon - but the weekly rates have fallen in all eight of the other areas of the county,C,neutral
1460352729218387974,1021923763078672385,Mon Nov 15 21:03:17 +0000 2021,0,0,"Calgary, Alberta",22,@cduker Except vaccination checking isn’t part of anyone’s job description. If you want workers to care and check give them compensation for it.,C,neutral
1460352628815241216,318821825,Mon Nov 15 21:02:53 +0000 2021,0,1,"Regina, Saskatchewan",8560,"1,117 tests done.  1,029 vaccine doses given.  775 more people fully vaccinated. 819,845 total.",V,neutral
1460352563165995016,2263235551,Mon Nov 15 21:02:37 +0000 2021,1,1,"dauphin,manitoba",19230,A version of this gene doubles the risk of dying from COVID-19 | Live Science,C,neutral
1460352511726931970,52919680,Mon Nov 15 21:02:25 +0000 2021,1,2,Calgary,411,NHL not postponing Ottawa games with COVID shows what the priorities are. I'd be passed if Flames players get it.,T,neutral
1460352059962703873,318821825,Mon Nov 15 21:00:37 +0000 2021,0,5,"Regina, Saskatchewan",8560,"SK COVID update:  97 new. Down 13 on yesterday.  Far NW 0. Far N. Central 0. Far NE 0. NW 9. N. Central 16. NE 0. Saskatoon 22. Central West 2. Central East 4. Regina 17. SW 3. S Central 14. SE 8.  1,201 active. Down 44 on yesterday.  Seven-day average: 110.  139 recoveries.",C,neutral
1460351936364957702,18084046,Mon Nov 15 21:00:08 +0000 2021,0,7,"Calgary, Alberta",5918,We’re celebrating our graduates at the BVC Fall 2021 convocation on December 1. Come with loved ones to mark your accomplishments on this big day. BVC COVID-19 protocols will be in place for the in-person event.    #BVCGrad2021 Image captured pre-COVID.,U,neutral
1460351864986165253,964292659471790080,Mon Nov 15 20:59:51 +0000 2021,0,2,Wet Coast of Canada,29,@ColleenDoran you got yours on Friday too? It smacked me hard Saturday and now I have what looks like to be a hand sized burn on that shoulder and my lymph nodes under the arm are enlarged.  Would rather have all that than a single moment with Covid.,V,positive
1460351688166952960,1517922768,Mon Nov 15 20:59:09 +0000 2021,0,4,"Strathmore, Alberta",177,@HaruunYEG It’s ridiculous the narrative spun here by the UCP. I bet they won’t thank Ottawa for supporting Albertans through COVID! We got more financial assistance than any other province last year.,P,positive
1460351547724947456,1009090071600029697,Mon Nov 15 20:58:35 +0000 2021,4,8,Wessex,3125,What sort of “safe and effective vaccine” needs 3 jabs a year (so far) but still doesn’t immunise you from the virus?,V,negative
1460351461221670921,413250668,Mon Nov 15 20:58:15 +0000 2021,0,0,Saskatoon,2940,"New #Saskatchewan #COVID19 cases dropped below 100 for just the third time since mid-August. Also, the #Saskatoon zone dropped out of top spot for active cases for the first time since early August. #skpoli #COVID19SK",C,neutral
1460351147127017472,65110561,Mon Nov 15 20:57:00 +0000 2021,0,0,"Swift Current, SK",3119,The November 15 COVID numbers from the SHA are under 100 -,C,neutral
1460351127703093249,264324102,Mon Nov 15 20:56:55 +0000 2021,0,0,"Calgary, AB",1092,@Tamara_Elliott @FlyYYC I had this observation last week as well. Not one person asked for my vaccination status or negative covid test (!).,V,neutral
1460350984194965504,22020109,Mon Nov 15 20:56:21 +0000 2021,0,1,"Calgary, Alberta",8966,Just catching up after being in transit. COVID update is concluding.   Will have something on it shortly.   Coun. Terry Wong is proposing rescinding the 28-day repeal period on the face coverings bylaw. Coun. Carra just withdrew his second of it. #yyc #yyccc #calgary,P,neutral
1460350971922436099,1440382452875214859,Mon Nov 15 20:56:18 +0000 2021,0,1,"Calgary, Alberta",124,"Watching Alberta Legislator the NDP are constantly on the Covid issue. @abndpcaucus Rachel just STFU! Notley just can’t get pass the Summer, what a witch.",P,negative
1460350934425522184,179097451,Mon Nov 15 20:56:09 +0000 2021,0,0,"Regina, Saskatchewan",321,@laxbro094 @SunGarrioch Shouldn’t be an argument. You can get Covid after being vaccinated and that’s what happened to the Sens. They need time to get the virus out of their organization,V,neutral
1460350930700812289,407395156,Mon Nov 15 20:56:08 +0000 2021,11,31,Edmonton Canada,73832,"Research Timothy Caulfield Debunks #COVID #Misinformation  via @thegriffmag  “...once you start to embrace magical thinking, it becomes easier to embrace other forms of magical thinking.”  Give individuals ""a path to credible information.""  #ScienceUpFirst",U,neutral
1460350877785636866,1252277325464514571,Mon Nov 15 20:55:55 +0000 2021,2,1,"Saskatoon, SK",516,"More and more, countries are creating COVID vaccine ""passports"".  This group is looking at the impact of these passports on human behaviour and the economy.  Survey is here: ",V,neutral
1460350649422553089,381174013,Mon Nov 15 20:55:01 +0000 2021,0,1,"Calgary, Alberta",8409,Coun. Wong is putting forward a motion that council repeal the current rule regarding the city's mask bylaw. He suggests that the bylaw stay in place but that council could repeal it following a regular COVID update. That would move away from the current repeal criteria.,P,neutral
1460350352646033410,2354170622,Mon Nov 15 20:53:50 +0000 2021,0,0,"Edmonton, Alberta",65,@FeysLeigh Just Shows What A Bad Government  We Have Because Of People Being Up In Arms About That Carbon Tax. Well LOOK WHAT WE HAVE NOW. A Pure Idiot is what @jkenney is. This is exactly What He Does When Any One Brings Up Important Stuff Like COVID-19  You got what you voted For Alberta,P,negative
1460350103890374660,179097451,Mon Nov 15 20:52:51 +0000 2021,0,0,"Regina, Saskatchewan",321,@laxbro094 @SunGarrioch I thought you were saying “how could they have Covid if they’re vaccinated” maybe I misunderstood your tweet as well,U,neutral
1460349609298042889,63801181,Mon Nov 15 20:50:53 +0000 2021,0,2,Malta,11,"@ambrafour @RealCarlVernon It's your choice and your body.. as a medical professional, why are you not having the vaccine ?",V,positive
1460349530650599428,169739245,Mon Nov 15 20:50:34 +0000 2021,0,0,"Saskatoon, Saskatchewan",1317,"We’re also number one on exporting ICU patients for medical care because of our crushed health care system.  We “drastically outpaced” the other provinces on COVID death rates too.    Keep deflecting, buddy.",M,negative
1460348601876451334,50547284,Mon Nov 15 20:46:53 +0000 2021,0,17,"Calgary, Alberta",14349,"""Many people hawking bunk 'immune-boosting' supplements and alternative medicines are also part of the anti-vaccine movement."" ",V,positive
1460348291732815874,3062506145,Mon Nov 15 20:45:39 +0000 2021,0,0,"Calgary, AB",533,The vaccine trials make sense now!,V,positive
1460348148560404491,796457850629279744,Mon Nov 15 20:45:05 +0000 2021,2,19,"Saskatoon, Saskatchewan",2221,@PremierScottMoe Scott you need to handle COVID so other things can happen. Deflecting from COVID by these announcements doesn’t make COVID issues go away.,C,neutral
1460347781680226306,225589079,Mon Nov 15 20:43:37 +0000 2021,0,4,"Edmonton, Alberta",2,@jkenney When is Alberta joining the federal vaccine passport program?  I’m traveling internationally with family from BC they have internationally recognized GOC QR.  I’m a second class Albertan in the special line without GOC QR.  Embarrassing!,V,positive
1460347619662655491,1000704397830057984,Mon Nov 15 20:42:59 +0000 2021,0,1,"Edmonton, Alberta",48,@Theshells1111 @RobK54125908 @costanza237 @jkenney Well I hope your kids don't end up having and long term side effects from covid which is happening at a much higher rate than any adverse side effects from the vaccine.  Also a very high rate of recovery from the side effects from the vaccine because you are aware.,V,negative
1460347596900380676,381174013,Mon Nov 15 20:42:53 +0000 2021,3,0,"Calgary, Alberta",8409,"City says Alberta registries, Calgary public library locations and the Kerby Centre are all offering to do free printing of vaccine passport QR codes for those without printers or smartphones.",P,positive
1460347221816135680,1000704397830057984,Mon Nov 15 20:41:24 +0000 2021,0,0,"Edmonton, Alberta",48,"@Theshells1111 @RobK54125908 @costanza237 @jkenney Doesn't matter how many doses. That would be 20/200,000 the average doesn't change based off how many doses someone gets and if you research the adverse affects from actually getting covid, it is much higher than 10/100,000 so no it is no barbaric",V,positive
1460346908145111044,2774492370,Mon Nov 15 20:40:09 +0000 2021,0,0,"Brandon, MB",451,Covid-19 update for PMH :   - Duck Mountain: 14 act. cases  - Porcupine Mountain: 11 act. cases  - Riding Mountain: 1 act. cases  - Agassiz Mountain: 11 act. cases  - Swan River: 4 act. cases  - Asessippi: 10 act. cases  - Little Saskatchewan: 14 act. cases  - Turtle Mountain:,C,neutral
1460346902268891144,2774492370,Mon Nov 15 20:40:08 +0000 2021,0,0,"Brandon, MB",451,"Covid-19 update for #bdnmb :   - 43 active cases 1785 🆕  - 1809 total cases -- ⬆ 1809  - 1742 recoverd -- ⬆ 1742  18+ 💉 - 86.1% +86.1 18+ 💉💉 - 83.5% +83.5 (as of November 14)  Last Updated: November 15, 2021",C,neutral
1460345986522492929,29723005,Mon Nov 15 20:36:29 +0000 2021,0,1,Lacombe,212,"@AndrewSaysTV I remember it clearly...""I don't even know what a vaccine passport is"" lol",V,positive
1460345875067138053,39795556,Mon Nov 15 20:36:03 +0000 2021,0,1,"Red Deer, Alberta, Canada",12102,Letter: #RedDeer Public and Catholic should move forward with vaccine mandates for staff,V,positive
1460345079491612676,381174013,Mon Nov 15 20:32:53 +0000 2021,0,0,"Calgary, Alberta",8409,The proposed amendments to the City's vaccine passport bylaw can be viewed here:,U,neutral
1460344715606429706,15769858,Mon Nov 15 20:31:26 +0000 2021,0,2,"Edmonton, Alberta, Canada",182496,COVID-19 live updates: Unvaccinated federal employees not granted exemptions; QR codes required as proof of vaccine in Alberta; NHL postpones three Sens games  #yeg #Covidab,V,positive
1460344546525528065,613802332,Mon Nov 15 20:30:46 +0000 2021,0,0,"Calgary, Alberta",2678,Why are you getting a booster? I thought vaccine worked? My unvaccinated life doesn’t need endless boosters. So will you need a 4th if I still remain unvaccinated or will it only work if I’m vaxxed? I had no idea our immune systems were linked.,V,negative
1460344397653069824,25287690,Mon Nov 15 20:30:10 +0000 2021,1,1,"Maritime Provinces, Canada",165816,New Brunswick is reporting 40 new cases of COVID-19 Monday.,C,neutral
1460344390535168001,2774492370,Mon Nov 15 20:30:09 +0000 2021,0,0,"Brandon, MB",451,"Covid-19 update for #bdnmb :   - 0 active cases -1785 🆕  - 0 total cases -- ⬇ 1809  - 0 recoverd -- ⬇ 1742  18+ 💉 - % +-86.1 18+ 💉💉 - % +-83.5 (as of December 31)  Last Updated: December 31, 1969",C,neutral
1460343174862364682,381174013,Mon Nov 15 20:25:19 +0000 2021,2,1,"Calgary, Alberta",8409,"As for the City's vaccination policy, it says 92 per cent of its employees are fully or partially vaccinated. Only 37 employees have been sent home without pay for failing to get vaccinated/comply with the negative testing policy. No operational issues. #yyccc",V,positive
1460343146282307590,104865102,Mon Nov 15 20:25:12 +0000 2021,0,1,"Calgary, Alberta",797,"@SantiniZoey @r_graus I am though I don’t go there much anymore, at least in the summer. It’s got far, far too busy in recent years, even with COVID.",T,neutral
1460342896599568385,934980986772660224,Mon Nov 15 20:24:13 +0000 2021,0,0,"Calgary, Alberta",9,@TrippettaRaffe @JustinTrudeau @cafreeland @karinagould @jkenney Well let’s hope people get vaccinated it seems employers have put it in place… no vaccination no job…and wait who’s paying for the 3 B … our children grandchildren and great grandchildren with all the money this govt has handed out…,P,negative
1460342741439696896,1342413157214523392,Mon Nov 15 20:23:36 +0000 2021,0,14,"Edmonton, Alberta",76,@TheRealRhllor I understand. My niece just passed away last week and she was fully vaccinated. The girls had posted a picture of themselves with the caption “The Vaccination Queens”. They did get Covid but only one fatality. Praying for your wife.,V,negative
1460342582525906945,1250503154178732032,Mon Nov 15 20:22:58 +0000 2021,0,0,"Calgary, Alberta",595,The nice part of being in the office in the COVID era is that I don't have to worry about if I have lunch bits stuck in my teeth.,A,neutral
1460342351185031172,20554152,Mon Nov 15 20:22:03 +0000 2021,1,24,Regina,7685,Moe says cases down nearly 80%. Says vaccination rates have increased.   Meili now talking about 5-year-old Connor Finn who needed a bone marrow transplant. Had to go to U.S. to get surgery that “drained their life savings.” He says it was not covered in Sask.,A,neutral
1460342189641412610,381174013,Mon Nov 15 20:21:24 +0000 2021,1,2,"Calgary, Alberta",8409,"City's mobile COVID19 vaccination effort has delivered nearly 2,000 doses. It will run until Dec 1st. #yyccc",V,positive
1460342070963412994,1045007636901416960,Mon Nov 15 20:20:56 +0000 2021,0,0,"Calgary, Alberta",29,@shawnpensfan @RebelNewsOnline But covid Trump's the climate! Just look at all those masks being tossed out and not one mention of the effects it has on the environment! It's just more hypocritical bullshit!,P,negative
