id	author_id	created_at	retweet_count	like_count	location	author_follower_count	text
1461097503940620292	279142599	Wed Nov 17 22:22:45 +0000 2021	0	0	Calgary,AB,Canada	164	I cannot judge whether your choice to expose yourself is right or wrong, whether it’s to a vaccine or to air or spaces with surfaces that you share with others.
1461097486165155840	1307094073300398081	Wed Nov 17 22:22:41 +0000 2021	0	0	Somewhere in Canada 	283	@DFisman Smart Rexall- you have me both of my COVID vaccines and I will now be a Rexall loyalist
1461097142546833410	279142599	Wed Nov 17 22:21:19 +0000 2021	0	0	Calgary,AB,Canada	164	I feel angry that these sentences have not been more widely translated and used in Covid Times.   Sharing bodily fluids that might carry STI’s is one thing.   Sharing air and surface-touches is another.
1461097020874268678	2933194118	Wed Nov 17 22:20:50 +0000 2021	3	5	Calgary, Alberta	909	Remove #JustinTreason and all the other cancerous tumors infecting our society Covid was never the issue 
1461096976922169349	2303465318	Wed Nov 17 22:20:39 +0000 2021	0	1	Port Perry, Ont. Canada	23	@RCCanuck1234 @fordnation @VictorFedeli I have too many friends injured by this jab. You had your choice and I made mine from all the data. This virus is still to date 99% recoverable. The world is realizing this vaccine is not working and causing sickness. Thanks for caring, so much for we are all in this together
1461096409579409410	599880229	Wed Nov 17 22:18:24 +0000 2021	0	0	Red Deer, Alberta	275	Even though staying at home is the best way to protect ourselves from COVID-19, we know that it can be stressful and isolating. If you feel distressed due to social isolation, we recommend that you partake in activities that are important to you. #BCL #abseniors #reddeer
1461096171368235021	2223448596	Wed Nov 17 22:17:27 +0000 2021	0	2	Saskatoon, SK	1141	💔💔💔💔 💔we  have  reached  901  covid  deaths💔  COVID-19 in Sask.: 149 new cases, 4 deaths | CBC News 
1461094852943253508	24115395	Wed Nov 17 22:12:13 +0000 2021	0	0	Calgary	223	@Anthisdaman @DarkLetterman @imgrund Most people you meet on the street may say that covid may be airborne but would fail to explain how that translates into a mode of transmission. They'd still feel safe being 2m away. Or just with wearing a loose fitting cloth or surgical mask.
1461094779018784771	44473513	Wed Nov 17 22:11:55 +0000 2021	0	0	Somewhere in Canada 	9368	@AnnaSPhilipps Get the f**** vaccine and shut up!!!
1461094588500742149	1339039603	Wed Nov 17 22:11:10 +0000 2021	0	0	Edmonton, AB	132	@grannycindy57 @ThomasDangAB @shoffmanAB @ElectionsAB Shouldn't you be getting ready to shill for starting the 5th COVID wave like you did for the 4th, Windy Cindy?
1461094486151364609	24115395	Wed Nov 17 22:10:45 +0000 2021	0	0	Calgary	223	@Anthisdaman @DarkLetterman @imgrund No health agency has actually said covid is airborne then followed up health measures to combat airborne transmission. Most provincial authorities still drone on about the virtues of handwashing to limit spread.
1461094431013097475	194235458	Wed Nov 17 22:10:32 +0000 2021	0	0	Flin Flon, MB Canada	303	Vaccine Numbers Continue to go Up in Saskatchewan. 
1461094153295642625	328859464	Wed Nov 17 22:09:26 +0000 2021	0	0	Brandon Manitoba	549	@bkives Genuinely curious. Are you going to tweet the Covid stats for the rest of your life?
1461094086186786816	181064916	Wed Nov 17 22:09:10 +0000 2021	1	11	Edmonton	3643	Missed this yesterday... but a COVID-19 vaccination milestone in Alberta.   70% of Alberta's TOTAL population is now FULLY immunized. (3.09M)  Single Dose Eligible (12+): 87.9% TOTAL: 74.8%  2 Doses Eligible (12+): 82.3% TOTAL: 70%  #yeg #yyc #COVID19AB 
1461093040542519296	1403736496687906825	Wed Nov 17 22:05:01 +0000 2021	0	0	Edmonton Alberta	8	@ReymiSekhhon @jkenney @AdrianaLaGrange Yes and forcing People to get a vaccine because they will lose their jobs is also a good thing stop being selfish and realize how stupid you sound healthcare workers arnt the only people that matter my dad has worked for Epcor for over 10 years and was about to lose his job
1461092892529750022	1019804744460582912	Wed Nov 17 22:04:26 +0000 2021	0	1	Edmonton, Alberta	337	@GainOfDystopia @NAtancohen1 @fitterhappierAJ @ChristosArgyrop Slightly off topic but did you see this? It starts to go down a strange rabbit hole toward the end. 
1461092759134085124	360168275	Wed Nov 17 22:03:54 +0000 2021	0	0	Wet Coast Canada	59	Unbrightist of the unbright, Ford never did understand what Covid is about. A dangerous nincompoop in a highly responsible position of authority.? Elect better politicians. 
1461092179766648839	12653722	Wed Nov 17 22:01:36 +0000 2021	1	5	Regina, Saskatchewan	68277	Canadians returning from short foreign trips won’t need PCR test for COVID-19: Source 
1461092093519175688	1105362293636956161	Wed Nov 17 22:01:15 +0000 2021	0	5	Saskatchewan, Canada	1300	@Chan8540 @AHiddyCBC @MMandryk Look up child deaths from drug overdoses and suicides...  then compare to child deaths from Covid... NEXT maybe look into the positive effects extra curricular activities has in preventing suicides and overdoses.  Then come back and tell me they are trying to keep students safe.
1461091932654891015	4852400261	Wed Nov 17 22:00:37 +0000 2021	0	2	Edmonton, Alberta	553	@Lorian_H @integritycdn @PopAlberta This whole thing is strange to me! In Ontario I babysat my little sister who got suspended from school for not having her measles vaccine on time. (She got it within the week - busy mom, not anti vax!) This is not a new concept!
1461091842305449989	25287690	Wed Nov 17 22:00:15 +0000 2021	2	3	Maritime Provinces, Canada	165813	Health officials in Newfoundland and Labrador are reporting four new cases of COVID-19 Wednesday.  
1461091238405308417	1403736496687906825	Wed Nov 17 21:57:51 +0000 2021	0	1	Edmonton Alberta	8	@MclernonDylan @Katrinx4 @friesen_f @jkenney @AdrianaLaGrange  all the stats for alberta right there sure the vaccine works but not 100 % but if its working why does it matter to you if someone who is unvaccinated is in the same room as you a vaccinated person you are willingly let the government violate the charter
1461090451537248260	399655833	Wed Nov 17 21:54:44 +0000 2021	12	53	Swift Current, Saskatchewan	425	If we're invoking the Education Act, I wonder if the Minister has read this section. Have teachers received certificates from Medical Health officers before kids return to their classroom after COVID-19? 
1461090064126074884	30982125	Wed Nov 17 21:53:11 +0000 2021	0	3	Edmonton, Alberta	74	@CPHO_Canada Why bother getting vaccinated if nothing changes? What's the point of forcing this vaccine when you have surpassed herd immunity if the vaccine works? How much money are you and @JustinTrudeau making to push this broke vaccine on Canadians?
1461089982337191937	330448352	Wed Nov 17 21:52:52 +0000 2021	0	1	Saskatchewan, Canada	140	@pr0nan0n @lemonyzest757 @valleyofthemud @sleepisocialist Long Covid is prevented by halting viral replication. Merk and Pfizer have new antivirals about to hit the market that do just that. I believe the MSRP on the Merk one is $700 for a course of treatment.
1461089151609032712	79432894	Wed Nov 17 21:49:34 +0000 2021	0	0	Edmonton	145	Alberta now offers full respiratory panels in addition to Covid testing so now we have the privilege of knowing that what wrought havoc in our household the past few days was the frickin common cold.
1461089130687844355	1183158347266064384	Wed Nov 17 21:49:29 +0000 2021	4	0	Calgary, Alberta	8016	Manitoba set to target kids for COVID-19 vaccination  #Stefanson #Manitoba #manpoli #Pfizer #COVID19
1461089115445678086	624002043	Wed Nov 17 21:49:25 +0000 2021	0	0	Edmonton, Alberta	223	@sleepisocialist I can't wait it's been 2 years and I haven't had any covid or anything like this :(
1461088399717122050	353365146	Wed Nov 17 21:46:34 +0000 2021	11	61	Calgary, Alberta	3409	Red-faced, coughs 4 times into left hand, does not sanitize, begs for water after his self-deflection.  Approaching peak respiratory virus season. COVID + Influenza + RSV.  Role model. 
1461088046141489157	1403736496687906825	Wed Nov 17 21:45:10 +0000 2021	0	1	Edmonton Alberta	8	@Brennnty @MclernonDylan @Katrinx4 @friesen_f @jkenney @AdrianaLaGrange Still can get covid while vaccinated and die
1461087970258153473	1403736496687906825	Wed Nov 17 21:44:52 +0000 2021	0	3	Edmonton Alberta	8	@MclernonDylan @Katrinx4 @friesen_f @jkenney @AdrianaLaGrange Still can get covid and die while vaccinated
1461087807472951298	860749715134046208	Wed Nov 17 21:44:13 +0000 2021	0	1	Calgary, Alberta	184	@ChrisBr82782333 @jkenney @AdrianaLaGrange My vaxxed child will be protected, but unvaxxed kids will not be. That's the point. The US has proven without a doubt that kids can die from covid19 and have. They have also proven covid can have long term negative affects in children. The vaccine creates faster immune response.
1461087601952133122	2550250316	Wed Nov 17 21:43:24 +0000 2021	0	1	Calgary, AB	109	Is Kenney responsible for the increased covid case counts in Western Europe as well?  Asking for a friend.
1461086962664632321	840234027768504320	Wed Nov 17 21:40:52 +0000 2021	0	4	Edmonton, AB	287	This is gross. Every COVID death is a real person whose life mattered and whose death could have been prevented.   Deadly COVID-19 spike after church event is 'unfortunate' but part of God's plan, says pastor | CBC News 
1461086857563807746	192656149	Wed Nov 17 21:40:27 +0000 2021	1	1	Edmonton	7279	Vaccinated vs. Unvaccinated: Europe’s Covid Culture War - The New York Times 
1461086760230801411	1312193098869469186	Wed Nov 17 21:40:03 +0000 2021	0	1	East Bay, CA	43	@BigLipRadio @jacobg99409530 @torigriffin @GlennJacobsTN How’s this? 
1461085937169879041	2820217755	Wed Nov 17 21:36:47 +0000 2021	14	74	Mohkinstsis/Calgary-AB-Treaty7	16396	“Rick, those are the issues I stay up at the 3 the morning focusing on &amp; thinking about”  So sanctimonious. How much “worrying at 3 in the morning” did he do when our COVID-19 fourth wave was hitting us?  But he does have time to tweet about trucks during a BC climate disaster! 
1461085783524134916	1238604673348591616	Wed Nov 17 21:36:11 +0000 2021	0	1	Calgary, Alberta	115	Thanks, We have decided as a family that we will not vaccinate our 8-year-old daughter.   We will first see how the vaccine performs on other people's children and go from there. #COVID19AB #ABPOLI 
1461085734140453251	292119758	Wed Nov 17 21:35:59 +0000 2021	0	0	Calgary, Alberta	25	@mspears96 @stephenasmith @AaronRodgers12 doesn’t owe the media private health information or vaccination status.  I agree he should have said “I’m allergic to an ingredient in the vaccines, so I tried a different therapy”.  But, stop calling him a liar! Not your damn business!
1461085570604486657	3752284343	Wed Nov 17 21:35:20 +0000 2021	0	1	Calgary, Alberta	1258	@NelsonNSCtweet @calgarylibrary @dollyslibrary Hi Nelson - due to the critical role libraries play in daily life, they not eligible for the Restrictions Exemption Program. For more information on safety measures and service available, visit 
1461085555358257152	194901519	Wed Nov 17 21:35:16 +0000 2021	0	1	Calgary, Alberta	3246	@IBJIYONGI Thanks; I did about 70 last year, but it was COVID so it was a slow hiring year. I expect I'll be around that range this year... we'll see how it goes. Somehow I've already had one interview (the clinical ethics/med school people are really nicely organized).
1461085032856973316	39140487	Wed Nov 17 21:33:12 +0000 2021	0	0	Calgary, Alberta	1783	In what science lab does this make sense? Does COVID wear a watch and it knows when it’s hour 73? The required test is a unnecessary step for double vaxed. 
1461084966746562567	14133375	Wed Nov 17 21:32:56 +0000 2021	2	3	Saskatoon, SK, Canada	323	"@wjack76995 @andylumm @RTheatheist @JSAHolmes @pawley_robert @mcfunny @MdRisette @ChrisJohnsonMD @markmcdougall13 @carlsmythe @djdave2020 @BurgerLab12 @nyob7714 @TierraHenson @BrowningNeelyn @KayVonPaul @Alex_on_A14 @WendyOrent @Will_holliday1 @barryjohnreid21 @NateWeymouth @FineAndBrennan @JohnBee888 @ItsAllLies1 @ADreyzen @BioVisionary @RodFair2 @DEKKplans @KAMasse81 @jamesgordon4th @DontMes70957787 @Jenni86587557 @SassyGirlD1 @SaltaoVladimir @Bebert701 @jhan2qt @Nycweatherrepor @Michell69397997 @lizditz @TakeThatCDC @Dkingnbearjavi @thatsnotmine125 @florida_reb @ginapro @trpdo @fredwibblington @airbagandme @UKCryptoKing247 @Kathmarval ""There are no reports of previously infected &amp; unvaxx'd getting infected again.""  False.  "
1461084591532351491	1243576142449213447	Wed Nov 17 21:31:26 +0000 2021	0	0	Calgary, Alberta	439	Saskatchewan reports nearly 150 new COVID-19 cases and 4 additional deaths  
1461084456651919362	19000019	Wed Nov 17 21:30:54 +0000 2021	0	0	Saskatchewan	88606	Regina Exhibition Association requests $400K from city council as COVID-19 pilfers profit 
1461084420912390144	42486455	Wed Nov 17 21:30:46 +0000 2021	0	0	Saskatoon, Saskatchewan	65942	Saskatchewan marks 900th COVID casualty, 149 new cases 
1461084192100405252	754543548	Wed Nov 17 21:29:51 +0000 2021	0	0	Edmonton AB, Canada	53	The number of people struggling with homelessness in Edmonton has doubled during the COVID-19 pandemic, according to data from Homeward Trust. My Qn: Can't City think of concrete plan&amp;policy of reducing homelessness other than increasing their facilities? 
1461083664893157379	1031918449788776450	Wed Nov 17 21:27:45 +0000 2021	0	0	Edmonton, Alberta	9	Paper copy vaccine records issued by First Nations, Canadian Armed forces and other provinces will continue to be accepted at businesses and venues taking part in the Restrictions Exemption program after Nov. 15, whether a paper copy or displayed on a phone.   #safety4all 
1461083438883094529	737478692	Wed Nov 17 21:26:52 +0000 2021	0	0	Red Deer, Alberta	73	@pdf00587301 @dockaurG @doc_turek @DrP_MD @erdocAA @RealDavidJensen @TheoFleury14 @MaximeBernier @randyhillier @roccogalatilaw @greg_scott84 @ezralevant @TheRealKeean @kaki385 @ChickenGate Don’t just read the table, look at the text.  These are reported incidents not necessarily due to the vaccine. Most are minor, things like sore arms or rashes.
1461083254782455808	964292659471790080	Wed Nov 17 21:26:08 +0000 2021	0	0	Wet Coast of Canada	29	"After my booster, I have been diagnosed with ""Covid Arm.""  Doc said that means if I had had covid...  GET THE VACCINE PEOPLE!"
1461082804314427400	816366818067496961	Wed Nov 17 21:24:20 +0000 2021	0	0	Fort McMurray, Alberta	1678	@Jbuehler777 @ianmSC @j00d0k1ck I will help you out.  Desired results are 1) Reduce the number of people contracting COVID 2) Reduce the duration of infection 3) Reduce the frequency of extreme outcomes including death. 
1461082595962228737	197139260	Wed Nov 17 21:23:31 +0000 2021	0	3	Edmonton	12311	Kenney says he's right to be concerned, and that he raised it at the meeting of the first ministers' meeting. Asked federal government to relax Covid border measures to facilitate trucking
1461082573283606530	325622182	Wed Nov 17 21:23:25 +0000 2021	0	1	Calgary, Alberta, Canada	243	@jcgroovez @DarthRaider98 I remember when that happened... makes the COVID situation more real when it hits close to home or when one of your friends loses someone to it.
1461082342311837697	1320580629784911873	Wed Nov 17 21:22:30 +0000 2021	0	0	Moose Jaw, Saskatchewan	0	All @WSOP Final Table players have entered @NHL Covid protocol. 
1461082333516210176	872804067558342657	Wed Nov 17 21:22:28 +0000 2021	0	16	Cold Lake, Alberta	51	@MclernonDylan @jkenney @AdrianaLaGrange So you’re saying your vaxxed child is not protected? Makes no sense. Also, kids aren’t much affected by COVID. So I’m not sure what the issue?
1461082102204612610	2841976834	Wed Nov 17 21:21:33 +0000 2021	0	0	UK via Canada	174	@JoBrodie I just had the Pfizer booster. A little bit of arm soreness and definitely a lot more tired then when I had AZ. Minor inconvenience.
1461082074748706817	2263235551	Wed Nov 17 21:21:26 +0000 2021	0	1	dauphin,manitoba	19230	How COVID Might Sow Chaos in the Brain - Scientific American 
1461081872167960576	2854499282	Wed Nov 17 21:20:38 +0000 2021	0	0	Calgary, Alberta	18	@jkenney @AdrianaLaGrange but thousands have to provide proof of vaccination to attend hockey games…?
1461081860503531527	813801457950609408	Wed Nov 17 21:20:35 +0000 2021	1	1	Edmonton, Alberta	19645	Great story ⁦@yegFlossBosses⁩  
1461081195375042561	2493104372	Wed Nov 17 21:17:57 +0000 2021	3	5	Calgary, Alberta	2518	Chief Medical Officer of Health Dr. Deena Hinshaw is calling on more Albertans to receive their influenza shot as just 20 per cent of the population has been immunized so far this season. #yyc @CTVCalgary   
1461081062185050114	2903229037	Wed Nov 17 21:17:25 +0000 2021	0	1	Sk. Canada	159	Apparently living in a densely populated area doesn’t prevent covid. I know too many neighbours that have had it. Thank Drs. And Nurses they are still alive
1461081041557458950	15769858	Wed Nov 17 21:17:20 +0000 2021	0	2	Edmonton, Alberta, Canada	182496	COVID-19 live updates: Germany reports record 52,826 new infections Wednesday; Message shifts on airborne transmission; U.S.-Canada border announcement 'coming soon'  #covid19 
1461080888670932999	816366818067496961	Wed Nov 17 21:16:44 +0000 2021	0	0	Fort McMurray, Alberta	1678	On the plus side plenty of snowbanks to jump in after goal scoring. ON the negative.  May be in the middle of the 15th COVID wave by then. 
1461080780340408338	1267427914569732096	Wed Nov 17 21:16:18 +0000 2021	0	6	Currently living in Canada. 	333	@ColorsOfTheWi13 We really need a spray vaccine. And then hire some really fuckin good crop dusters.
1461080743577329674	803387560563077121	Wed Nov 17 21:16:09 +0000 2021	2	56	Kinistino, Saskatchewan	391	@uncannycanuck @tammyrobert @AHiddyCBC I won’t be coaching basketball if that’s the case. It’s volunteering and is extra. I won’t be liable for a child getting COVID on my team due to @SKGov inaction. For a government relying on vaccines for their #Covid_19 plan, they sure know how to suppress vaccinations. #skpoli
1461080700652773381	330448352	Wed Nov 17 21:15:59 +0000 2021	0	0	Saskatchewan, Canada	140	@pr0nan0n @lemonyzest757 @valleyofthemud @sleepisocialist Long Covid is a product of no treatment until the body becomes overloaded  There are early outpatient treatment protocols which prevent hospitalization in even the most comorbid people  Unfortunately those running the pandemic have convinced the masses they're a conspiracy theory
1461080284825153540	1376291982	Wed Nov 17 21:14:20 +0000 2021	0	1	Edmonton, AB	86	@dhoriyo @newforaday1 @TimmyFallopian @GldSilence @78Bouch @CMOH_Alberta More because 1% is in countries with massive health care resources not running beyond their capacity.  Add on over a billion long-COVID sufferers ranging from nerve/cognitive damage to lung/heart conditions all of which result in lower life expectancy.
1461080034374926338	909603356926029824	Wed Nov 17 21:13:20 +0000 2021	0	2	Calgary, Alberta	162	@jkenney @AdrianaLaGrange Why would you use the passive hesitant language of “should they choose to do so”?! You are anti public health and overtly undermine confidence in vaccination. This is an insult to healthcare workers and all those who are suffering from the many ill effects of this pandemic.
1461079581465534467	19028194	Wed Nov 17 21:11:32 +0000 2021	0	11	Calgary, AB	1643	I went for a drink with my girlfriend after our spin class yesterday and it was wing night, just after a Flames game and the pub was nearly empty. Asked the waitress and she thought it was because of the QR code requirement, that people could no longer fake their vaccine record 
1461079285616328708	14857998	Wed Nov 17 21:10:21 +0000 2021	0	0	Calgary, Alberta	992	Public healthcare experts urge Albertans to get flu shots as province grapples with 4th wave of COVID-19 
1461078994292408320	2411529956	Wed Nov 17 21:09:12 +0000 2021	0	1	Calgary, AB	3422	@OperatorCoffee1 Wtf are they doing? Hasn't covid put a strain on our healthcare system already? Now they add heart attacks to the mix all for nothing
1461078537889144834	199085496	Wed Nov 17 21:07:23 +0000 2021	0	0	Devon, Alberta	83	@daddyandmadi @Jenaudreymarie Swallow my vaccine too bawd
1461078514363416577	65110561	Wed Nov 17 21:07:18 +0000 2021	0	0	Swift Current, SK	3119	The November 17 COVID-19 update from the SHA -  
1461078332330573826	1453456502287581184	Wed Nov 17 21:06:34 +0000 2021	0	0	Edmonton, Alberta	412	"@clubsoulife @ShellWatTheHell @TimJumonville @So_damntired Saying something like ""don't take more than you need"" is a huge cop out. How do you know how much people need. Maybe they are buying for friends and family. There is alot of hypocrisy in this and multi people admitted they did that durring covid in this post..."
1461078196242239492	975200486	Wed Nov 17 21:06:02 +0000 2021	222	981	Swamp	273140	In the House Transportation &amp; Infrastructure Committee hearing today, I asked the AFL-CIO if they support members who apply for vaccine mandate exemptions. 
1461077942964928512	1403736496687906825	Wed Nov 17 21:05:01 +0000 2021	0	0	Edmonton Alberta	8	@ReymiSekhhon @jkenney @AdrianaLaGrange I got covid and now im immune didnt need to goto the hospital or anything stop being whiny little babies and grow up if your sick deal with it on your own the hospital is a last resort for when you know that ur actually gonna die thats why they are full
1461077507998818305	1197969490559897600	Wed Nov 17 21:03:18 +0000 2021	0	1	Calgary, AB	58	COVID 19 pandemic affected the physical activity and outdoor activity levels of many individuals. Our research suggests that higher anxiety due to the pandemic decreased outdoor activity, while lower anxiety increased time outdoors.  
1461077168822312969	1360442599912341507	Wed Nov 17 21:01:57 +0000 2021	0	2	Edmonton, Alberta, Canada	219	THERE’S NO EMERGENCY EXCEPT CLIMATE AND COVID IN AB RIGHT NOW BUT TEST 🚨
1461077020637601795	46610018	Wed Nov 17 21:01:21 +0000 2021	0	0	Devon	382	@InThePaddockUk @IanM1871 @Pauline51734996 @JohnBurbage720 @PenelopeMKZ @sajidjavid Maybe you can't show me the playbook because it doesn't exist??  
1461076591660961796	247877036	Wed Nov 17 20:59:39 +0000 2021	0	4	Wessex	1703	You do long shifts in a stuffy store in low wages and see if you love masks. For months of ‘Covid’ supermarket staff served the public before masks were even advocated. There was no upsurge in cases among them. They served us well. #tesco 
1461076355685093381	1262878353431777280	Wed Nov 17 20:58:43 +0000 2021	0	0	Calgary, Alberta, Canada	243	I Think It Would Be Pretty Kool If Everybody On @Twitter Stopped Talking About #Covid_19
1461075961345187844	14133375	Wed Nov 17 20:57:09 +0000 2021	0	4	Saskatoon, SK, Canada	323	@AbsoluteGnosis @Suesue2point0 @LauraDekker1 @Alan777774 @tenebra99 @AndrewLazarus4 @provaxtexan @Kolyin @mcfunny @FrankDElia7 @vigothecarpath @Tony__Heller @janiceallen_la @VolatileAmine @TakethatCt @MdRisette @lotusctr @volpiranyas @LiamKav @BatRock8 @Top_Muppetries @SendAliensToMe @AlvaroIM77 @estockbridge @questauthority @RobHeatherly1 @AGoldsmithEsq @docstardust @doritmi @Kathmarval @chickaboy @foofdawg @OAPym @smyl2day @quigley_jesse @ConsequentialBr @_mamadeb @deNutrients @DCGreenZone1 @CharaStone6 @SkepticalMutant @AcademicShards @TonyBaduy @carlsmythe @policing_uk @dnh214 @BichonAtLaw @MarkReady47 @kevin_kehres @MilanovNina Threat of violence is force.  There is no threat of violence in the situation of me getting a license, nor is there a threat of violence in the situation of vaccine mandates.
1461075762690215936	197139260	Wed Nov 17 20:56:21 +0000 2021	0	9	Edmonton	12311	Notley says if by rolled out, you told them to wait several months, yes. Notley says community outreach works to bring up rates. Congrats to Northeast Calgary, which has 99%vaccination. Lists communities not doing so well. Will you take that same plan to others? Yes, Kenney says
1461074982906171393	197139260	Wed Nov 17 20:53:16 +0000 2021	0	8	Edmonton	12311	Notley says kids 12 to 18 only have aa two-dose rate of a little over 75 per cent. What can you tell us about the plan for 5 to 11. Will you plan for in-school vaccination clinics in that age group?
1461074888479838208	1021847863	Wed Nov 17 20:52:53 +0000 2021	0	1	Calgary	878	@LBalkwillSr I know…plane ticket and covid tests say we gotta leave Friday though 😂😂
1461074810608373760	822548812904460291	Wed Nov 17 20:52:34 +0000 2021	0	0	Medicine Hat, Alberta	3243	Province will not mandate COVID vaccines for K-12 students #COVID19AB 
1461074782405992455	12653722	Wed Nov 17 20:52:28 +0000 2021	0	0	Regina, Saskatchewan	68277	Young Innovators: U of S undergrad researcher investigates COVID-19's impact on people living with HIV 
1461074209979789313	774013585	Wed Nov 17 20:50:11 +0000 2021	0	0	Calgary, AB	1884	The study, led by @OfficialUoM researchers, found a threefold increase in the risk of sleep problems in people following a positive PCR test, compared to those without a positive test. #covid19 #sleep  
1461074102895083521	371323129	Wed Nov 17 20:49:46 +0000 2021	0	3	Calgary	704	I have a breast feeding consultation on Friday. The clinic asks that because of covid I come alone with the kids, and also that I bring the twins hungry but not starving.  Ha ha ha ha ha ha ha ha ha ha 🤣😭🤣
1461073745276071938	318821825	Wed Nov 17 20:48:20 +0000 2021	0	0	Regina, Saskatchewan	8560	2,036 tests done.  2,039 vaccine doses given.  1,441 more people fully vaccinated. 821,659 total.
1461073566498234372	975200486	Wed Nov 17 20:47:38 +0000 2021	678	2327	Swamp	273140	Keep up Karen. There is no FDA approved vaccine available in the United States, according to CDC’s VaccineFinder.   
1461073377293062147	705622220052168704	Wed Nov 17 20:46:53 +0000 2021	0	3	Red Deer County, Alberta	942	"""The formulation of the vaccine (age 5-11 vs. other age groups) itself is the same, @CNAntoniou confirmed to @globalnews."" If the formulation is the same, why is @CPHO_Canada planning to give this to kids if 2 doses has already failed in adults? "
1461073176813719555	1069757717634404352	Wed Nov 17 20:46:05 +0000 2021	0	0	Moose Jaw, Saskatchewan	645	149 COVID-19 cases, 3 deaths, 177 recoveries  #citymj 
1461072881903800323	4780245109	Wed Nov 17 20:44:55 +0000 2021	1	0	Lethbridge, Alberta	6279	Province extending COVID supports in homeless &amp; women’s shelters. #YQL #LNN #Alberta #Lethbridge   
1461072511005822977	980903810	Wed Nov 17 20:43:26 +0000 2021	0	0	Saskatoon	24757	How Saskatchewan's 13 regions rank in terms of COVID-19 vaccine coverage, 4 waves into the pandemic 
1461071980770197506	807865098	Wed Nov 17 20:41:20 +0000 2021	1	8	Saskatoon	7512	Today (November 17) in Saskatchewan 4 more COVID deaths 💔💔💔💔 149  new  COVID  cases 1,104  active  cases   168  COVID  patients in  Sask  hospitals   42  COVID  patients  in  Sask  ICUs 11  COVID  patients  in  Ontario  ICUs 7  day  average  is  114  cases/day
1461071831293575179	318821825	Wed Nov 17 20:40:44 +0000 2021	1	3	Regina, Saskatchewan	8560	SK COVID update:  149 new. Up 64 on yesterday.  Far NW 0. Far N. Central 0. Far NE 2. NW 12. N. Central 10. NE 0. Saskatoon 39. Central West 2. Central East 19. Regina 17. SW 8. S. Central 2. SE 35.  1,104 active. Down 8 on yesterday.  Seven-day average: 114.  177 recoveries.
1461071006387351560	10849632	Wed Nov 17 20:37:27 +0000 2021	0	3	Calgary	1167	@flying_steve @YYZBound @DFisman I'm Pfizer on top of AZ. Told AHS that I was travelling (which I was) and got a second Pfizer. Between that three shot combo and surviving COVID in late 2020 one would hope that I'm as protected as is currently possible.
1461070984752943107	3634392502	Wed Nov 17 20:37:22 +0000 2021	0	0	Edmonton alberta 	4	@CNN 100000 people died on fentynal in the last 12 months in the usa america is bleeding the covid crises has made the great poisoning of america fentynal even worse your average age of death went down this is serious. This number on fentynal deaths is the highest ever bad news.
1461070122328608770	333838422	Wed Nov 17 20:33:57 +0000 2021	0	0	Medicine Hat, Alberta	578	@Tommy_Slick same contact he showed while on vacation in August when covid took over. #worstpremierever #lier
1461069233757040651	138101587	Wed Nov 17 20:30:25 +0000 2021	0	2	Regina, SK	50933	WATCH: The number of vaccinated people getting COVID-19 is increasing. But as Mackenzie Read reports, the stats don’t tell the whole story.  
1461069130598010882	2911637917	Wed Nov 17 20:30:00 +0000 2021	0	0	calgary , alberta, canada	419	@Kevgren1 As a result they would not be testing positive for covid then would they? Because the infection would have not have taken hold. I suspect you are overestimating your own understanding here
1461069047609507843	2474582132	Wed Nov 17 20:29:40 +0000 2021	0	0	Calgary, Alberta, Canada	498	Join the HBITO EDI Subcommittee in the first of a series of tea talk discussions!  Register here:   Coffee, tea and snacks will be provided. Proof of vaccination or a negative PCR test result is required for entry.
1461069047039209473	264660677	Wed Nov 17 20:29:40 +0000 2021	0	0	Calgary	51	@McalexMcintyre @richardzussman So you support restricting the unvaccinated but not vaccinated? Kind of like Austria? That makes no sense as the vaccine only lessens covid symptoms; doesnt stop spread🤷🏽‍♂️
1461068991074557963	19034752	Wed Nov 17 20:29:27 +0000 2021	0	3	Calgary, Alberta	252	Feeling good about AZ/Pfizer/Pfizer!!!! 
1461068934170529793	1041839265779466241	Wed Nov 17 20:29:13 +0000 2021	0	6	Saskatoon, Saskatchewan	110	@SaskHealth @seysey1974 @LittleGoatCR I’ve learned everything about my health online. I’m healthier at 40 than I was at 30. Probably why immune system easily defeated Covid. Doctors are useless for healthcare, and will soon be replaced by pill dispensing robots.
1461068902805520386	238205888	Wed Nov 17 20:29:06 +0000 2021	0	0	Kingston, ONT Canada	4603	#queensu expert @skepticalIDdoc @QueensuDOM talks to @ctvottawa about the rising COVID-19 cases in Kingston. 
1461068615772368899	1178915955390332929	Wed Nov 17 20:27:57 +0000 2021	0	1	Calgary	175	@Peter_Nimitz The comparison makes little sense. Obesity and preventable heart disease aren't deadly, highly communicable viruses. COVID-19 doesn't involve lifestyle choices.
1461068077500567552	1026882835	Wed Nov 17 20:25:49 +0000 2021	0	2	Calgary, Alberta	116	"@anarchovvitch Something like that. Originally it was done by infecting people with cowpox, which was basically a variant of smallpox but not lethal. Hence the term 'vaccine', which comes from the Latin word 'vaccinae' meaning ""of cows"". :)"
